sessionId,userId,itemId,action,timeframe,eventdate,userID
10626,7898,12963,click,44644,2/11/2016,7898
10627,7899,10691,click,9131,2/11/2016,7899
10627,7899,10858,click,175382,2/11/2016,7899
10627,7899,10858,click,33271,2/11/2016,7899
10627,7899,54281,click,39938,2/11/2016,7899
10627,7899,5132,click,38910,2/11/2016,7899
10628,7900,32046,click,1014573,2/11/2016,7900
10628,170573,68369,click,115117,2/11/2016,170573
10628,7900,68369,click,698186,2/11/2016,7900
10628,7900,68369,click,395545,2/11/2016,7900
10628,170573,19125,click,79506,2/11/2016,170573
10628,7900,19125,click,425579,2/11/2016,7900
10628,7900,19125,click,726206,2/11/2016,7900
10628,170573,13042,click,60633,2/11/2016,170573
10628,7900,13042,click,888160,2/11/2016,7900
10628,7900,13042,click,363725,2/11/2016,7900
10628,170573,13043,click,28858,2/11/2016,170573
10628,7900,13043,click,837800,2/11/2016,7900
10628,7900,6370,click,326325,2/11/2016,7900
10628,7900,14086,click,539895,2/11/2016,7900
10628,170573,36611,click,139813,2/11/2016,170573
10628,7900,36611,click,572902,2/11/2016,7900
10628,7900,36611,click,458736,2/11/2016,7900
10628,7900,90430,click,511742,2/11/2016,7900
10629,7901,86161,click,42614,2/11/2016,7901
10629,7901,11607,click,435014,2/11/2016,7901
10629,7901,11607,click,367570,2/11/2016,7901
10629,7901,32014,click,597078,2/11/2016,7901
10630,7902,60760,click,91366,2/11/2016,7902
10630,7902,31159,click,27769,2/11/2016,7902
10630,7902,50873,click,505333,2/11/2016,7902
10630,7902,32955,click,429528,2/11/2016,7902
10630,7902,131293,click,267335,2/11/2016,7902
10632,7904,85484,click,1101342,2/11/2016,7904
10632,7904,85484,click,960922,2/11/2016,7904
10632,7904,85484,click,1064392,2/11/2016,7904
10632,7904,107914,click,414762,2/11/2016,7904
10632,7904,37737,click,743114,2/11/2016,7904
10632,7904,31530,click,833402,2/11/2016,7904
10632,7904,31530,click,45700,2/11/2016,7904
10632,7904,10337,click,314099,2/11/2016,7904
10632,7904,10560,click,249194,2/11/2016,7904
10632,7904,101595,click,1071063,2/11/2016,7904
10632,7904,102091,click,1035277,2/11/2016,7904
10633,7905,332,click,2817,2/11/2016,7905
10633,7905,10997,click,60226,2/11/2016,7905
10633,7905,10997,click,37089,2/11/2016,7905
10634,7906,27087,click,55653,2/11/2016,7906
10634,7906,73775,click,8180,2/11/2016,7906
10634,7906,156226,click,493602,2/11/2016,7906
10635,7907,31570,click,291020,2/11/2016,7907
10635,7907,12726,click,38180,2/11/2016,7907
10636,7908,6006,click,33992,2/11/2016,7908
10639,7911,9999,click,295093,2/11/2016,7911
10639,7911,1256,click,493899,2/11/2016,7911
10639,7911,31399,click,10653,2/11/2016,7911
10639,7911,61522,click,552976,2/11/2016,7911
10639,7911,35395,click,341917,2/11/2016,7911
10639,7911,35397,click,417526,2/11/2016,7911
10640,7912,8834,click,645562,2/11/2016,7912
10640,7912,86424,click,7509,2/11/2016,7912
10640,7912,23454,click,151474,2/11/2016,7912
10640,7912,56846,click,54660,2/11/2016,7912
10640,7912,368991,click,405830,2/11/2016,7912
10640,7912,13064,click,329912,2/11/2016,7912
10640,7912,135882,click,483498,2/11/2016,7912
10641,7913,35106,click,25828,2/11/2016,7913
10642,7914,44384,click,109317,2/11/2016,7914
10643,7915,9143,click,98643,2/11/2016,7915
10643,7915,11385,click,14395,2/11/2016,7915
10644,7916,92004,click,263013,2/10/2016,7916
10644,7916,17375,click,184253,2/10/2016,7916
10644,7916,66031,click,31453,2/10/2016,7916
10645,7917,30389,click,79840,2/9/2016,7917
10645,7917,26172,click,142039,2/9/2016,7917
10645,7917,30544,click,26087,2/9/2016,7917
10645,7917,26252,click,122910,2/9/2016,7917
10645,7917,26423,click,59658,2/9/2016,7917
10645,7917,27495,click,51838,2/9/2016,7917
10646,7918,5582,click,308179,2/11/2016,7918
10646,7918,6248,click,570482,2/11/2016,7918
10646,7918,47167,click,267215,2/11/2016,7918
10646,7918,79718,click,73649,2/11/2016,7918
10647,7919,36083,click,28554,2/11/2016,7919
10649,7921,172,click,12243,2/12/2016,7921
10649,7921,173,click,55746,2/12/2016,7921
10649,7921,75527,click,97931,2/12/2016,7921
10649,7921,23359,click,26175,2/12/2016,7921
10649,7921,6957,click,120178,2/12/2016,7921
10650,7922,32703,click,11036,2/12/2016,7922
10650,7922,32703,click,21399,2/12/2016,7922
10650,7922,32703,click,40959,2/12/2016,7922
10652,7924,14011,click,33000,2/12/2016,7924
10653,7925,92983,click,56472,2/11/2016,7925
10653,7925,95812,click,28123,2/11/2016,7925
10653,7925,27682,click,71182,2/11/2016,7925
10655,7927,158071,click,1073411,2/11/2016,7927
10655,7927,24732,click,136212,2/11/2016,7927
10655,7927,19241,click,83919,2/11/2016,7927
10655,7927,131184,click,1098000,2/11/2016,7927
10656,7928,2830,click,130880,2/12/2016,7928
10656,7928,30161,click,146365,2/12/2016,7928
10656,7928,30161,click,34007,2/12/2016,7928
10656,7928,30161,click,123455,2/12/2016,7928
10656,7928,30161,click,86045,2/12/2016,7928
10656,7928,30161,click,65061,2/12/2016,7928
10656,7928,30161,click,78083,2/12/2016,7928
10656,7928,97374,click,83305,2/12/2016,7928
10656,7928,108352,click,370430,2/12/2016,7928
10656,7928,112467,click,117602,2/12/2016,7928
10656,7928,72786,click,54642,2/12/2016,7928
10656,7928,27752,click,72611,2/12/2016,7928
10656,7928,3856,click,294608,2/12/2016,7928
10656,7928,34850,click,275771,2/12/2016,7928
10657,7929,44672,click,74444,2/12/2016,7929
10657,7929,44672,click,570340,2/12/2016,7929
10657,7929,13326,click,414135,2/12/2016,7929
10657,7929,13558,click,101788,2/12/2016,7929
10657,7929,36031,click,22248,2/12/2016,7929
10657,7929,36094,click,214318,2/12/2016,7929
10658,7930,907,click,44066,2/12/2016,7930
10659,7931,35366,click,12628,2/11/2016,7931
10660,7932,7589,click,456570,2/11/2016,7932
10660,7932,48580,click,979780,2/11/2016,7932
10660,7932,48580,click,1099075,2/11/2016,7932
10660,7932,8644,click,1025065,2/11/2016,7932
10660,7932,13775,click,30008,2/11/2016,7932
10660,7932,14606,click,634931,2/11/2016,7932
10661,7933,188472,click,1171607,2/11/2016,7933
10661,7933,20577,click,950748,2/11/2016,7933
10661,7933,7705,click,500496,2/11/2016,7933
10661,7933,293,click,1007999,2/11/2016,7933
10661,7933,41088,click,794290,2/11/2016,7933
10661,7933,283753,click,1113171,2/11/2016,7933
10661,7933,52624,click,356319,2/11/2016,7933
10661,7933,55392,click,1198991,2/11/2016,7933
10661,7933,24489,click,588532,2/11/2016,7933
10661,7933,5413,click,5851,2/11/2016,7933
10662,7934,2237,click,58833,2/11/2016,7934
10662,7934,73775,click,21227,2/11/2016,7934
10662,7934,68711,click,208578,2/11/2016,7934
10663,7935,277575,click,63638,2/11/2016,7935
10663,7935,128471,click,200455,2/11/2016,7935
10663,7935,35997,click,116787,2/11/2016,7935
10665,7937,157429,click,129788,2/11/2016,7937
10665,7937,35165,click,9957,2/11/2016,7937
10665,7937,160729,click,50837,2/11/2016,7937
10666,7938,32751,click,166291,2/11/2016,7938
10668,7940,104329,click,31374,2/11/2016,7940
10669,7941,43868,click,9548,2/28/2016,7941
10671,7943,24893,click,18095,2/28/2016,7943
10673,7945,36366,click,16322,2/28/2016,7945
10674,7946,32825,click,388096,2/12/2016,7946
10674,7946,12262,click,502816,2/12/2016,7946
10674,7946,5352,click,59195,2/12/2016,7946
10675,7947,9143,click,171888,2/11/2016,7947
10675,7947,31631,click,52301,2/11/2016,7947
10675,7947,34192,click,19524,2/11/2016,7947
10676,7948,190975,click,57156,2/11/2016,7948
10676,7948,321738,click,784106,2/11/2016,7948
10676,7948,447486,click,468066,2/11/2016,7948
10676,7948,24342,click,157015,2/11/2016,7948
10676,7948,232743,click,410627,2/11/2016,7948
10676,7948,158586,click,337654,2/11/2016,7948
10677,7949,32166,click,590024,2/11/2016,7949
10677,7949,4535,click,443552,2/11/2016,7949
10677,7949,13739,click,291095,2/11/2016,7949
10678,7950,13064,click,16887,2/11/2016,7950
10680,7952,39615,click,688909,2/11/2016,7952
10680,7952,73018,click,663522,2/11/2016,7952
10680,7952,9423,click,258275,2/11/2016,7952
10680,7952,9423,click,254184,2/11/2016,7952
10680,7952,73408,click,371407,2/11/2016,7952
10680,7952,84346,click,979588,2/11/2016,7952
10680,7952,17952,click,1004792,2/11/2016,7952
10680,7952,86882,click,670971,2/11/2016,7952
10680,7952,43799,click,971980,2/11/2016,7952
10680,7952,35072,click,1168701,2/11/2016,7952
10680,7952,35548,click,10699,2/11/2016,7952
10680,7952,13285,click,682570,2/11/2016,7952
10680,7952,29960,click,362460,2/11/2016,7952
10682,7954,30400,click,17915,2/11/2016,7954
10682,7954,30400,click,228944,2/11/2016,7954
10682,7954,30400,click,244446,2/11/2016,7954
10683,7955,7865,click,542286,2/11/2016,7955
10683,7955,22517,click,417293,2/11/2016,7955
10683,7955,315555,click,1084033,2/11/2016,7955
10683,7955,79532,click,134113,2/11/2016,7955
10683,7955,6262,click,555473,2/11/2016,7955
10683,7955,6915,click,37495,2/11/2016,7955
10684,7956,30782,click,21469,2/11/2016,7956
10684,7956,33869,click,137360,2/11/2016,7956
10684,7956,55952,click,566281,2/11/2016,7956
10684,7956,4572,click,740581,2/11/2016,7956
10684,7956,143637,click,652029,2/11/2016,7956
10684,7956,69140,click,816101,2/11/2016,7956
10685,7957,30622,click,69073,2/11/2016,7957
10685,7957,31248,click,483584,2/11/2016,7957
10685,7957,95184,click,409614,2/11/2016,7957
10685,7957,179152,click,82445,2/11/2016,7957
10685,7957,17903,click,115202,2/11/2016,7957
10685,7957,17903,click,387068,2/11/2016,7957
10685,7957,35147,click,449216,2/11/2016,7957
10685,7957,36551,click,8335,2/11/2016,7957
10687,7959,234364,click,84257,2/12/2016,7959
10687,7959,159845,click,55968,2/12/2016,7959
10687,7959,33678,click,115672,2/12/2016,7959
10687,7959,33678,click,21956,2/12/2016,7959
10688,7960,31313,click,18450,2/12/2016,7960
10688,7960,17704,click,117885,2/12/2016,7960
10689,7961,8745,click,158695,2/12/2016,7961
10689,7961,109884,click,262154,2/12/2016,7961
10689,7961,40770,click,51080,2/12/2016,7961
10689,7961,68590,click,96771,2/12/2016,7961
10689,7961,68590,click,17510,2/12/2016,7961
10689,7961,30856,click,106581,2/12/2016,7961
10689,7961,62963,click,121120,2/12/2016,7961
10690,7962,12262,click,325039,2/11/2016,7962
10692,7964,30622,click,279257,2/11/2016,7964
10692,7964,238037,click,358700,2/11/2016,7964
10692,7964,8715,click,548683,2/11/2016,7964
10692,7964,8751,click,384218,2/11/2016,7964
10692,7964,75611,click,287116,2/11/2016,7964
10692,7964,232620,click,7297,2/11/2016,7964
10692,7964,227814,click,395220,2/11/2016,7964
10692,7964,396479,click,202167,2/11/2016,7964
10694,7966,46586,click,49095,2/11/2016,7966
10695,7967,862,click,37071,2/11/2016,7967
10695,7967,3655,click,277046,2/11/2016,7967
10699,7971,11000,click,12791,2/11/2016,7971
10701,7973,15845,click,342077,2/11/2016,7973
10701,7973,4365,click,297086,2/11/2016,7973
10702,7974,8587,click,39370,2/12/2016,7974
10702,7974,8587,click,80162,2/12/2016,7974
10702,7974,8587,click,11331,2/12/2016,7974
10702,7974,8587,click,119346,2/12/2016,7974
10702,7974,9539,click,89686,2/12/2016,7974
10702,7974,3806,click,126445,2/12/2016,7974
10702,7974,28963,click,70573,2/12/2016,7974
10702,7974,175806,click,159880,2/12/2016,7974
10704,7976,10697,click,8622,2/11/2016,7976
10704,7976,67223,click,40311,2/11/2016,7976
10707,7980,79519,click,1022178,2/11/2016,7980
10707,7980,35980,click,30911,2/11/2016,7980
10708,7981,31053,click,4954,2/11/2016,7981
10709,7982,6073,click,24663,2/11/2016,7982
10709,7982,6073,click,321355,2/11/2016,7982
10710,7983,1356,click,63780,2/12/2016,7983
10712,7985,10604,click,101703,2/12/2016,7985
10715,7988,70666,click,119201,2/12/2016,7988
10715,7988,32644,click,9669,2/12/2016,7988
10716,7989,84477,click,7952,2/12/2016,7989
10716,7989,89863,click,50176,2/12/2016,7989
10718,7991,592,click,34027,2/12/2016,7991
10718,7991,30591,click,15038,2/12/2016,7991
10719,7992,12233,click,767963,2/12/2016,7992
10719,7992,12497,click,682792,2/12/2016,7992
10719,7992,12497,click,187480,2/12/2016,7992
10719,7992,12497,click,831572,2/12/2016,7992
10719,7992,30455,click,693581,2/12/2016,7992
10719,7992,30455,click,675515,2/12/2016,7992
10719,7992,30455,click,509262,2/12/2016,7992
10719,7992,30455,click,822279,2/12/2016,7992
10719,7992,30455,click,636890,2/12/2016,7992
10719,7992,22764,click,665925,2/12/2016,7992
10720,7993,2444,click,181196,2/12/2016,7993
10720,7993,2444,click,117687,2/12/2016,7993
10720,7993,17247,click,70259,2/12/2016,7993
10720,7993,87403,click,153421,2/12/2016,7993
10720,7993,136128,click,13510,2/12/2016,7993
10720,7993,47159,click,99663,2/12/2016,7993
10722,7995,17870,click,563485,2/11/2016,7995
10722,7995,39665,click,176136,2/11/2016,7995
10722,7995,26806,click,453168,2/11/2016,7995
10722,7995,46751,click,617399,2/11/2016,7995
10722,7995,29844,click,770411,2/11/2016,7995
10722,7995,36701,click,691148,2/11/2016,7995
10724,7997,84289,click,12502,2/12/2016,7997
10724,7997,31985,click,39760,2/12/2016,7997
10725,7998,364,click,79218,2/12/2016,7998
10725,7998,10349,click,7406,2/12/2016,7998
10726,7999,45925,click,149483,2/11/2016,7999
10726,7999,8226,click,22522,2/11/2016,7999
10727,8000,5045,click,9029,2/11/2016,8000
10728,8001,10182,click,13518,2/11/2016,8001
10729,8002,76002,click,59136,2/12/2016,8002
10729,8002,76002,click,7518,2/12/2016,8002
10730,8003,96502,click,94466,2/12/2016,8003
10730,8003,154679,click,5345,2/12/2016,8003
10730,8003,462298,click,286383,2/12/2016,8003
10730,8003,462298,click,128566,2/12/2016,8003
10731,8004,547715,click,121465,2/12/2016,8004
10731,8004,11053,click,17911,2/12/2016,8004
10731,8004,12372,click,282695,2/12/2016,8004
10733,8006,116035,click,26057,2/12/2016,8006
10735,8008,7996,click,1021768,2/12/2016,8008
10735,184431,7996,click,35745,2/12/2016,184431
10735,184431,201086,click,168597,2/12/2016,184431
10735,184431,201086,click,148745,2/12/2016,184431
10735,8008,396441,click,1007258,2/12/2016,8008
10737,8010,56662,click,40430,2/12/2016,8010
10737,8010,248843,click,148294,2/12/2016,8010
10738,8011,3999,click,437508,2/12/2016,8011
10738,8011,23569,click,492326,2/12/2016,8011
10738,8011,23569,click,332167,2/12/2016,8011
10738,8011,76611,click,511301,2/12/2016,8011
10738,8011,33973,click,499078,2/12/2016,8011
10738,8011,120531,click,380605,2/12/2016,8011
10738,8011,28301,click,11436,2/12/2016,8011
10738,8011,4485,click,264644,2/12/2016,8011
10738,8011,4485,click,479439,2/12/2016,8011
10739,8012,83190,click,11784,2/12/2016,8012
10739,8012,83190,click,344675,2/12/2016,8012
10739,8012,102739,click,219887,2/12/2016,8012
10739,8012,123083,click,721500,2/12/2016,8012
10739,8012,34785,click,650314,2/12/2016,8012
10739,8012,169231,click,749734,2/12/2016,8012
10739,8012,24535,click,693558,2/12/2016,8012
10739,8012,6827,click,800775,2/12/2016,8012
10741,8014,1270,click,80466,2/12/2016,8014
10741,8014,1270,click,180284,2/12/2016,8014
10741,8014,170,click,320833,2/12/2016,8014
10741,8014,170,click,19227,2/12/2016,8014
10741,8014,170,click,387295,2/12/2016,8014
10741,8014,170,click,417090,2/12/2016,8014
10741,8014,7730,click,101054,2/12/2016,8014
10741,8014,7730,click,315591,2/12/2016,8014
10741,8014,7730,click,254719,2/12/2016,8014
10741,8014,334,click,263217,2/12/2016,8014
10742,8015,33355,click,5047,2/12/2016,8015
10744,8017,9476,click,15446,2/12/2016,8017
10747,8020,14872,click,107950,2/11/2016,8020
10747,8020,47882,click,464672,2/11/2016,8020
10747,8020,47882,click,531377,2/11/2016,8020
10747,8020,124168,click,346590,2/11/2016,8020
10748,8021,30616,click,38718,2/12/2016,8021
10748,8021,35626,click,185107,2/12/2016,8021
10750,8023,31815,click,14947,2/12/2016,8023
10751,8024,190975,click,306474,2/12/2016,8024
10751,8024,139814,click,368248,2/12/2016,8024
10751,8024,67536,click,400054,2/12/2016,8024
10751,8024,430411,click,116956,2/12/2016,8024
10751,8024,430411,click,10068,2/12/2016,8024
10751,8024,430411,click,177185,2/12/2016,8024
10751,8024,506853,click,131386,2/12/2016,8024
10752,8025,34668,click,53650,2/12/2016,8025
10753,8026,47209,click,4811,2/12/2016,8026
10753,8026,51597,click,70197,2/12/2016,8026
10753,8026,34341,click,95631,2/12/2016,8026
10754,8027,32073,click,60187,2/12/2016,8027
10754,8027,42665,click,11940,2/12/2016,8027
10756,8029,220429,click,7006,2/12/2016,8029
10756,8029,33441,click,152034,2/12/2016,8029
10759,8032,3715,click,71646,2/12/2016,8032
10759,8032,32014,click,14821,2/12/2016,8032
10760,8033,7597,click,898124,2/12/2016,8033
10760,8033,129201,click,359145,2/12/2016,8033
10760,8033,30455,click,389367,2/12/2016,8033
10760,8033,166805,click,673341,2/12/2016,8033
10760,8033,170145,click,238710,2/12/2016,8033
10760,8033,170145,click,493230,2/12/2016,8033
10760,8033,170145,click,12153,2/12/2016,8033
10763,8036,16652,click,26773,2/12/2016,8036
10763,8036,9186,click,73470,2/12/2016,8036
10764,8037,66561,click,369563,2/12/2016,8037
10764,8037,13326,click,22065,2/12/2016,8037
10765,8038,12136,click,21621,2/12/2016,8038
10765,8038,12136,click,266394,2/12/2016,8038
10767,8040,87882,click,14571,2/12/2016,8040
10768,3964,35942,click,3130,2/12/2016,3964
10770,8042,72562,click,17212,2/12/2016,8042
10771,8043,190757,click,31164,2/12/2016,8043
10771,8043,8440,click,10023,2/12/2016,8043
10771,8043,432662,click,56883,2/12/2016,8043
10774,8046,12543,click,22042,2/12/2016,8046
10775,8047,2547,click,473861,2/12/2016,8047
10775,8047,8157,click,619013,2/12/2016,8047
10775,8047,112797,click,636028,2/12/2016,8047
10775,8047,112797,click,579904,2/12/2016,8047
10775,8047,74590,click,430631,2/12/2016,8047
10775,8047,42182,click,524466,2/12/2016,8047
10775,8047,390687,click,32796,2/12/2016,8047
10776,8048,28089,click,6219,2/12/2016,8048
10777,8049,100080,click,20993,2/12/2016,8049
10778,8050,8079,click,9032,2/12/2016,8050
10781,8053,13608,click,23690,2/12/2016,8053
10781,8053,14000,click,204100,2/12/2016,8053
10782,8054,15225,click,34709,2/12/2016,8054
10784,8056,94997,click,7653,2/12/2016,8056
10785,8057,63109,click,26366,2/12/2016,8057
10785,8057,7923,click,135127,2/12/2016,8057
10787,8059,79401,click,8251,2/28/2016,8059
10787,8059,25432,click,86239,2/28/2016,8059
10787,8059,25432,click,11218,2/28/2016,8059
10788,8060,7996,click,10685,2/28/2016,8060
10789,8061,33228,click,909234,2/28/2016,8061
10789,8061,33228,click,941922,2/28/2016,8061
10789,8061,33228,click,1140318,2/28/2016,8061
10789,8061,5292,click,185198,2/28/2016,8061
10789,8061,5417,click,1160228,2/28/2016,8061
10789,8061,5417,click,983137,2/28/2016,8061
10789,8061,69350,click,17013,2/28/2016,8061
10791,8063,34915,click,39584,2/28/2016,8063
10791,8063,332,click,678189,2/28/2016,8063
10791,8063,332,click,874840,2/28/2016,8063
10791,8063,332,click,1134431,2/28/2016,8063
10791,8063,30402,click,1070715,2/28/2016,8063
10791,8063,72214,click,1169195,2/28/2016,8063
10791,8063,10939,click,849127,2/28/2016,8063
10792,8064,30420,click,131318,2/28/2016,8064
10792,8064,32029,click,27120,2/28/2016,8064
10792,8064,3885,click,414872,2/28/2016,8064
10792,8064,23556,click,325871,2/28/2016,8064
10792,8064,35789,click,105264,2/28/2016,8064
10793,8065,169799,click,187839,2/28/2016,8065
10793,8065,8225,click,24515,2/28/2016,8065
10796,8068,36416,click,580054,2/28/2016,8068
10796,8068,30569,click,15894,2/28/2016,8068
10796,8068,83575,click,367185,2/28/2016,8068
10796,8068,32613,click,519180,2/28/2016,8068
10796,8068,24110,click,561202,2/28/2016,8068
10796,8068,79177,click,258338,2/28/2016,8068
10796,8068,6648,click,336932,2/28/2016,8068
10798,8070,33228,click,12243,2/12/2016,8070
10799,8071,30366,click,25366,2/12/2016,8071
10799,8071,30366,click,178375,2/12/2016,8071
10800,8072,20810,click,13945,2/12/2016,8072
10801,8073,214543,click,48537,2/12/2016,8073
10801,8073,38167,click,24019,2/12/2016,8073
10801,8073,54344,click,935970,2/12/2016,8073
10801,8073,54344,click,1010367,2/12/2016,8073
10801,8073,68753,click,991575,2/12/2016,8073
10801,8073,36083,click,211683,2/12/2016,8073
10801,8073,36083,click,908832,2/12/2016,8073
10801,8073,6848,click,846682,2/12/2016,8073
10802,8074,90107,click,119628,2/12/2016,8074
10802,8074,7464,click,24007,2/12/2016,8074
10802,8074,126852,click,728152,2/12/2016,8074
10802,8074,81645,click,312499,2/12/2016,8074
10802,8074,74596,click,597583,2/12/2016,8074
10805,8077,24662,click,13387,2/12/2016,8077
10805,8077,24662,click,25726,2/12/2016,8077
10805,8077,24663,click,18803,2/12/2016,8077
10805,8077,133356,click,39982,2/12/2016,8077
10806,8078,52232,click,175104,2/12/2016,8078
10806,8078,13190,click,648000,2/12/2016,8078
10806,8078,36379,click,110563,2/12/2016,8078
10806,8078,36379,click,238888,2/12/2016,8078
10806,8078,168514,click,28282,2/12/2016,8078
10806,8078,61694,click,733795,2/12/2016,8078
10808,8080,81762,click,30517,2/12/2016,8080
10808,8080,17149,click,576136,2/12/2016,8080
10809,8081,44064,click,29252,2/12/2016,8081
10810,8082,5140,click,32087,2/11/2016,8082
10811,81313,29462,click,401725,2/11/2016,81313
10811,81313,29462,click,667282,2/11/2016,81313
10811,81313,29462,click,687823,2/11/2016,81313
10811,81313,342995,click,946769,2/11/2016,81313
10811,8083,32674,click,11036,2/11/2016,8083
10811,81313,101116,click,995302,2/11/2016,81313
10812,8084,33037,click,8406,2/12/2016,8084
10813,8085,13014,click,18579,2/12/2016,8085
10813,8085,47369,click,157664,2/12/2016,8085
10814,8086,269426,click,9896,2/12/2016,8086
10815,8087,2569,click,649990,2/12/2016,8087
10815,8087,5090,click,54414,2/12/2016,8087
10816,8088,10218,click,826128,2/12/2016,8088
10816,8088,33050,click,782536,2/12/2016,8088
10816,8088,18460,click,622647,2/12/2016,8088
10816,8088,70667,click,229281,2/12/2016,8088
10816,8088,31460,click,7888,2/12/2016,8088
10816,8088,31460,click,219591,2/12/2016,8088
10816,8088,31460,click,185534,2/12/2016,8088
10816,8088,45326,click,894219,2/12/2016,8088
10816,8088,45326,click,839853,2/12/2016,8088
10816,8088,136315,click,911263,2/12/2016,8088
10817,8089,124832,click,16493,2/12/2016,8089
10817,8089,34318,click,47368,2/12/2016,8089
10818,8090,383190,click,53782,2/12/2016,8090
10818,8090,383190,click,70873,2/12/2016,8090
10818,8090,32082,click,4650,2/12/2016,8090
10819,8091,10299,click,24816,2/12/2016,8091
10819,8091,5456,click,617410,2/12/2016,8091
10821,8093,12135,click,15441,2/12/2016,8093
10826,8098,117403,click,93647,2/12/2016,8098
10826,8098,34491,click,86715,2/12/2016,8098
10826,8098,156838,click,106805,2/12/2016,8098
10826,8098,123272,click,7264,2/12/2016,8098
10826,8098,30072,click,41274,2/12/2016,8098
10826,8098,427232,click,99901,2/12/2016,8098
10826,8098,3635,click,21051,2/12/2016,8098
10828,8100,83474,click,13374,2/12/2016,8100
10828,8100,35358,click,84100,2/12/2016,8100
10830,8102,202650,click,14769,2/12/2016,8102
10831,8103,125901,click,57358,2/12/2016,8103
10831,8103,247842,click,160048,2/12/2016,8103
10832,8104,1356,click,14696,2/12/2016,8104
10833,8105,110304,click,238656,2/12/2016,8105
10833,8105,412875,click,13546,2/12/2016,8105
10833,8105,2447,click,306223,2/12/2016,8105
10834,8106,3482,click,18857,2/12/2016,8106
10836,8108,57835,click,5718,2/12/2016,8108
10836,8108,19479,click,20657,2/12/2016,8108
10837,8109,8985,click,39347,2/12/2016,8109
10837,8109,8985,click,169682,2/12/2016,8109
10837,8109,44654,click,132988,2/12/2016,8109
10839,8111,592,click,6971,2/12/2016,8111
10840,8112,60992,click,35460,2/12/2016,8112
10840,8112,86334,click,59851,2/12/2016,8112
10841,8113,2183,click,74834,2/12/2016,8113
10841,8113,205695,click,13412,2/12/2016,8113
10841,8113,172822,click,146683,2/12/2016,8113
10842,8114,35363,click,40096,2/12/2016,8114
10843,8115,9667,click,9432,2/12/2016,8115
10844,8116,51349,click,8731,3/9/2016,8116
10844,8116,32202,click,332886,3/9/2016,8116
10845,8117,13831,click,18460,2/12/2016,8117
10845,8117,5289,click,41689,2/12/2016,8117
10845,8117,5289,click,71990,2/12/2016,8117
10847,8119,10237,click,19091,2/12/2016,8119
10848,8120,418581,click,222067,2/12/2016,8120
10848,8120,167144,click,291514,2/12/2016,8120
10848,8120,13607,click,17422,2/12/2016,8120
10849,8121,102597,click,10586,2/12/2016,8121
10850,8122,30388,click,227988,2/12/2016,8122
10850,8122,30388,click,15955,2/12/2016,8122
10850,8122,139155,click,215725,2/12/2016,8122
10851,8123,11556,click,29965,2/12/2016,8123
10852,8124,102025,click,58713,2/12/2016,8124
10852,8124,15922,click,28764,2/12/2016,8124
10852,8124,17400,click,168739,2/12/2016,8124
10852,8124,10887,click,22869,2/12/2016,8124
10852,8124,163928,click,450085,2/12/2016,8124
10852,8124,196023,click,456811,2/12/2016,8124
10852,8124,519833,click,110043,2/12/2016,8124
10852,8124,234939,click,65507,2/12/2016,8124
10853,8125,81064,click,225644,2/12/2016,8125
10853,8125,34577,click,171069,2/12/2016,8125
10853,8125,6231,click,110387,2/12/2016,8125
10853,8125,136150,click,9826,2/12/2016,8125
10853,8125,136150,click,192690,2/12/2016,8125
10853,8125,136150,click,144496,2/12/2016,8125
10855,8127,1296,click,484195,2/12/2016,8127
10855,8127,1296,click,355344,2/12/2016,8127
10855,8127,124958,click,433734,2/12/2016,8127
10855,8127,34062,click,24054,2/12/2016,8127
10856,8128,26386,click,16803,2/12/2016,8128
10860,8132,13630,click,26381,2/12/2016,8132
10860,8132,6828,click,276395,2/12/2016,8132
10861,8133,4185,click,556018,2/12/2016,8133
10861,8133,34614,click,183375,2/12/2016,8133
10861,8133,5392,click,14871,2/12/2016,8133
10861,8133,90306,click,320141,2/12/2016,8133
10862,8134,39443,click,20394,2/12/2016,8134
10862,8134,26734,click,181303,2/12/2016,8134
10862,8134,421054,click,337483,2/12/2016,8134
10864,8136,46760,click,17631,2/12/2016,8136
10864,8136,125961,click,7863,2/12/2016,8136
10865,8137,34154,click,18870,2/12/2016,8137
10865,8137,47608,click,449992,2/12/2016,8137
10867,8139,47168,click,151037,2/12/2016,8139
10867,8139,14299,click,27753,2/12/2016,8139
10869,8141,3311,click,202068,2/12/2016,8141
10869,8141,260657,click,291654,2/12/2016,8141
10869,8141,260657,click,275873,2/12/2016,8141
10869,8141,17796,click,79790,2/12/2016,8141
10869,8141,17796,click,463127,2/12/2016,8141
10869,8141,34742,click,10685,2/12/2016,8141
10869,8141,34742,click,182177,2/12/2016,8141
10869,8141,34742,click,263997,2/12/2016,8141
10869,8141,34742,click,292936,2/12/2016,8141
10869,8141,12204,click,452442,2/12/2016,8141
10870,8142,35981,click,333986,2/12/2016,8142
10870,8142,35981,click,354090,2/12/2016,8142
10870,8142,35981,click,214899,2/12/2016,8142
10870,8142,35981,click,349032,2/12/2016,8142
10870,8142,35981,click,342851,2/12/2016,8142
10871,8143,175659,click,144849,2/12/2016,8143
10871,8143,13963,click,11271,2/12/2016,8143
10874,8146,31141,click,710657,2/12/2016,8146
10874,8146,39247,click,710183,2/12/2016,8146
